company_name,report_year,report_type,url,year,scope,page,value,unit,unit_normalized,metric_name,display_type,extracted_text_from_page,merge_id
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2020,2lb,NA,NA,NA,NA,NA,NA,NA,4977
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2021,2lb,NA,NA,NA,NA,NA,NA,NA,4978
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2022,2lb,NA,NA,NA,NA,NA,NA,NA,4979
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2013,2mb,NA,NA,NA,NA,NA,NA,NA,4980
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2014,2mb,NA,NA,NA,NA,NA,NA,NA,4981
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2015,2mb,NA,NA,NA,NA,NA,NA,NA,4982
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2016,2mb,NA,NA,NA,NA,NA,NA,NA,4983
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2017,2mb,NA,NA,NA,NA,NA,NA,NA,4984
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2018,2mb,NA,NA,NA,NA,NA,NA,NA,4985
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2019,2mb,NA,NA,NA,NA,NA,NA,NA,4986
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2020,2mb,NA,NA,NA,NA,NA,NA,NA,4987
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2021,2mb,NA,NA,NA,NA,NA,NA,NA,4988
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2022,2mb,NA,NA,NA,NA,NA,NA,NA,4989
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2013,3,NA,NA,NA,NA,NA,NA,NA,4990
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2014,3,NA,NA,NA,NA,NA,NA,NA,4991
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2015,3,NA,NA,NA,NA,NA,NA,NA,4992
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2016,3,NA,NA,NA,NA,NA,NA,NA,4993
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2017,3,NA,NA,NA,NA,NA,NA,NA,4994
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2018,3,NA,NA,NA,NA,NA,NA,NA,4995
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2019,3,NA,NA,NA,NA,NA,NA,NA,4996
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2020,3,NA,NA,NA,NA,NA,NA,NA,4997
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2021,3,NA,NA,NA,NA,NA,NA,NA,4998
steico,2022,Annual Report,https://www.steico.com/fileadmin/user_upload/Investor_Relations/2023_Veroeffentlichungen/2023_Finanzberichte/EN_STEICO_Annual_Report_2022.pdf,2022,3,NA,NA,NA,NA,NA,NA,NA,4999
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2013,1,NA,NA,NA,NA,NA,NA,NA,5000
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2014,1,NA,NA,NA,NA,NA,NA,NA,5001
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2015,1,NA,NA,NA,NA,NA,NA,NA,5002
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2016,1,NA,NA,NA,NA,NA,NA,NA,5003
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2017,1,NA,NA,NA,NA,NA,NA,NA,5004
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2018,1,NA,NA,NA,NA,NA,NA,NA,5005
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2019,1,NA,NA,NA,NA,NA,NA,NA,5006
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2020,1,NA,NA,NA,NA,NA,NA,NA,5007
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2021,1,NA,NA,NA,NA,NA,NA,NA,5008
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2022,1,NA,NA,NA,NA,NA,NA,NA,5009
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2013,2lb,NA,NA,NA,NA,NA,NA,NA,5010
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2014,2lb,NA,NA,NA,NA,NA,NA,NA,5011
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2015,2lb,NA,NA,NA,NA,NA,NA,NA,5012
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2016,2lb,NA,NA,NA,NA,NA,NA,NA,5013
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2017,2lb,NA,NA,NA,NA,NA,NA,NA,5014
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2018,2lb,NA,NA,NA,NA,NA,NA,NA,5015
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2019,2lb,NA,NA,NA,NA,NA,NA,NA,5016
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2020,2lb,NA,NA,NA,NA,NA,NA,NA,5017
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2021,2lb,NA,NA,NA,NA,NA,NA,NA,5018
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2022,2lb,NA,NA,NA,NA,NA,NA,NA,5019
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2013,2mb,NA,NA,NA,NA,NA,NA,NA,5020
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2014,2mb,NA,NA,NA,NA,NA,NA,NA,5021
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2015,2mb,NA,NA,NA,NA,NA,NA,NA,5022
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2016,2mb,NA,NA,NA,NA,NA,NA,NA,5023
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2017,2mb,NA,NA,NA,NA,NA,NA,NA,5024
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2018,2mb,NA,NA,NA,NA,NA,NA,NA,5025
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2019,2mb,NA,NA,NA,NA,NA,NA,NA,5026
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2020,2mb,NA,NA,NA,NA,NA,NA,NA,5027
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2021,2mb,NA,NA,NA,NA,NA,NA,NA,5028
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2022,2mb,NA,NA,NA,NA,NA,NA,NA,5029
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2013,3,NA,NA,NA,NA,NA,NA,NA,5030
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2014,3,NA,NA,NA,NA,NA,NA,NA,5031
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2015,3,NA,NA,NA,NA,NA,NA,NA,5032
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2016,3,NA,NA,NA,NA,NA,NA,NA,5033
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2017,3,NA,NA,NA,NA,NA,NA,NA,5034
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2018,3,NA,NA,NA,NA,NA,NA,NA,5035
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2019,3,NA,NA,NA,NA,NA,NA,NA,5036
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2020,3,NA,NA,NA,NA,NA,NA,NA,5037
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2021,3,NA,NA,NA,NA,NA,NA,NA,5038
subsea sa,2018,Annual Report,https://www.subsea7.com/content/dam/subsea7-corporate2018/Results_Reports_Presentations/Report/2019/annual-report-page-assets/annual-report-2018.pdf.downloadasset.pdf,2022,3,NA,NA,NA,NA,NA,NA,NA,5039
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2013,1,NA,NA,NA,NA,NA,NA,NA,5040
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2014,1,NA,NA,NA,NA,NA,NA,NA,5041
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2015,1,NA,NA,NA,NA,NA,NA,NA,5042
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2016,1,NA,NA,NA,NA,NA,NA,NA,5043
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2017,1,NA,NA,NA,NA,NA,NA,NA,5044
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2018,1,NA,NA,NA,NA,NA,NA,NA,5045
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2019,1,NA,NA,NA,NA,NA,NA,NA,5046
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2020,1,136,1526724,tCO2e,t CO2e,"Scope 1/Scope 1: 1,526,724",Text,"© 2021 Sumitomo Corporation 135135Planet
Theme Metric Response
Climate ChangeGreenhouse gas (GHG) emissions
For all relevant greenhouse gases (e.g. carbon dioxide, methane, 
nitrous oxide, F -gases etc.), report in metric tonnes of carbon 
dioxide equivalent (tCO2e) GHG Protocol Scope 1 and Scope 2 
emissions.
Estimate and report material upstream and downstream (GHG Protocol Scope 3) emissions where appropriate.Sumitomo Corporation Group’s greenhouse gas emissions (t-CO2e) for FY2020 are as follows:
• Scope 1: 1,526,724
(Breakdown of GHG type) 
CO2  1,522,514
N2O         4,210
• Scope 2: 652,611
• Scope 3 Upstream Transportation and Distribution: 3,875
• Scope 3 Waste: 5
• Scope 3 Business Trips: 67
• Scope 3 Employee Commuting: 140• Scope 3 Downstream Leased Assets : 30,294
For more information such as the reporting boundaries and CO2 emissions, see our Environmental Data available on page 120.Also, please refer to page 39 for our CO2 emission reduction initiatives that we announced as the mid -term goal for climate chan ge 
mitigation. 
TCFD implementation
Fully implement the recommendations of the Task Force on 
Climate -related Financial Disclosures (TCFD). If necessary, 
disclose a timeline of at most three years for full implementation. 
Disclose whether you have set, or have committed to set, GHG 
emissions targets that are in line with the goals of the Paris Agreement –to limit global warming to well below 2 °C above pre-
industrial levels and pursue efforts to limit warming to 1.5 °C –and 
to achieve net -zero emissions before 2050.Sumitomo Corporation has been supporting the TCFD recommendations since March 2019. Please see page 25 to 39  for the disclos ure
on governance, strategy, risk management, targets and KPIs related to climate change based on the TCFD recommendations. 
Also, we have identified ""mitigation of climate change"" as one of the 6 key social issues which the Group will address to ach ieve a 
sustainable society. As a long-term goal, the Group will aim to carbon neutralize its business by 2050, and also will aim to ach ieve its mid-
term goal, which is to reduce CO2 emissions by 50% or more by 2035 compared to 2019 levels. 
Paris -aligned GHG emissions targets
Define and report progress against time-bound science -based 
GHG emissions targets that are in line with the goals of the Paris 
Agreement –to limit global warming to well below 2 °C above 
pre-industrial levels and pursue efforts to limit warming to 1.5 °C. 
This should include defining a date before 2050 by which you will achieve net -zero greenhouse gas emissions, and interim reduction 
targets based on the methodologies provided by the Science 
Based Targets initiative, if applicable.
If an alternative approach is taken, disclose the methodology used 
to calculate the targets and the basis on which they deliver on the goals of the Paris Agreement.As stated above, we have a long-term goal of seeking to become carbon neutral in the Group's business by 2050 and we will also contribute to the carbon neutralization of society. Also, we have set a mid -term goal of reducing the CO2 emissions by 50% or more by 
2035 compared to 2019 levels. 
For specific action plans and initiatives, please see page 27 and 39. Disclosure based on IBC Stakeholder Capitalism Metrics
：Core Metric ：Expanded MetricThird -party 
AssessmentESG Quantitative 
DataGovernance Social Environment FeatureSustainability of 
Sumitomo 
Corporation Group",5047
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2020,1,NA,NA,NA,NA,NA,NA,NA,5048
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2021,1,NA,NA,NA,NA,NA,NA,NA,5049
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2022,1,NA,NA,NA,NA,NA,NA,NA,5050
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2013,2lb,NA,NA,NA,NA,NA,NA,NA,5051
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2014,2lb,NA,NA,NA,NA,NA,NA,NA,5052
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2015,2lb,NA,NA,NA,NA,NA,NA,NA,5053
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2016,2lb,NA,NA,NA,NA,NA,NA,NA,5054
sumitomo warehouse ltd,2021,ESG Report,https://www.sumitomocorp.com/en/jp/sustainability/communication/asset/pdf/esg-2021.pdf,2017,2lb,121,752378,tCO2e,t CO2e,Scope2,Table,"© 2021 Sumitomo Corporation 120120ESG quantitative data
Environment (Climate change)ESG Quantitative 
DataThird -party 
AssessmentGovernance Social Environment FeatureSustainability of 
Sumitomo 
Corporation Group
Item Scope (*1) Unit FY2017 FY2018 FY2019 FY2020
GHG Emissions ( Scope1, 2) (*2) Non-consolidated
t-CO2e4,926 4,148 3,233 2,667
Consolidated1,686,654 1,569,759 1,474,885 2,179,335
(Components)  Scope1<Energy -related CO2> 934,276 939,346 791,730 1,522,514
Scope1<other GHGs> - 0 0 4,210
Scope2 752,378 630,412 683,156 652,611
Intensity （per1㎡） Non-consolidated (in Japan) t-CO2e/ ㎡ 0.062 0.06 0.051 0.043
GHG Emissions (Scope3) (*3) Logistics
Non-consolidated (in Japan) t-CO2e7,803 5,216 5,501 3,875
Waste 6 6 15 5
Overseas Business Trips 28,569 30,232 22,400 67
Commuting 709 636 609 140
Downstream Leased Assets 36,894 35,230 33,662 30,294
Total 73,980 71,320 62,187 34,381
（*1） The boundary of “Consolidated” is non -consolidated, consolidated subsidiaries and Joint operations. We have added Joint operations to the boundary from FY2020. For Joint operations, the amount equivalent to the investment ratio as of the end of March of the reporting period is included in the 
environmental data. One site of the Joint operations is excluded from the scope of FY2020 because its data collection system is not in place yet.
（*2） * CO2 emission factors for electricity: (Non-consolidated in Japan) The basic emission coefficients of individual power companies.
(Consolidated subsidiaries in Japan) The average emission coefficient of all power companies.
(Overseas) Emission factors from electricity generation are based on the country -specific data in 2013 listed on ""CO2 EMISSIONS FROM FUEL COMBUSTION 2016 EDITION"", an IEA (International Energy Agency) statistics.
* CO2 emission factors other than those from electricity generation are based on a manual for GHG emissions accounting, repor ting, and disclosure systems published by Japan’s Ministry of the Environment and Ministry of Economy, Trade and Industry.
* Group companies emitting more than 3,000 t -CO2e for each gas per year are subject to the aggregation of Scope1<other GHGs (Non energy -related CO2 and greenhouse gases other than CO2)>, under the Greenhouse Gas Emissions Accounting, Reporting, and Disclos ure System in Japan.
In FY2018 and FY2019, we aggregated non-consolidated and consolidated subsidiaries in Japan and the scope of Scope1<other GHG s> was expanded to consolidated (excluding Joint operations) in FY2020.
* Scope1 <other GHGs> 4,210 t -CO2e in FY2020 was derived from Dinitrogen monoxide (N2O).
* The main reason for the increase of GHG emissions in FY2020 compared to FY2019 is the addition of Joint operations to the boundary of data. 
* The CO2 emissions from Joint operation in the power generation business are included in the FY2019 results, which is the ba se year of Sumitomo Corporation Group's carbon neutrality, and FY2020 results in this book -Our Climate Change Initiatives -. The sc ope of Sumitomo Corporation Group’s  
carbon neutrality includes the following 
in addition to the GHG emissions above;
Scope1,2: Direct CO2 emissions from Sumitomo Corporation's affiliated companies under the equity method for power generation businesses, as well as indirect CO2 emissions from the generation of energy used by those companies.
Scope3  : Indirect CO2 emissions associated with the use of energy resources produced by fossil energy concession of Sumitom o Corporation Group, its subsidiaries, and affiliated companies under the equity method.
Please see this book  -Our Climate Change Initiatives -for details of the Sumitomo Corporation Group carbon neutral. 
* We couldn't collect the environmental data for 38 sites due to COVID -19 lockdown or working from home in FY2019. In FY2018, GHG emissions of these sites were equivalent to about 5.2% of the total GHG emissions.
（*3） * GHG emissions from logistics include the transport of cargo within Japan for which Sumitomo Corporation is the cargo owner, and are calculated based on a manual for GHG emissions accounting, reporting, and disclosure systems published by Japan’s Minis tryof the Environment and Ministry of 
Economy, Trade and Industry. 
Sumitomo Corporation complies with the Act and reduces the use of energy of transportation through promotion of modal shift ( utilization of railroads and vessels), optimization of delivery routes and loading on vehicles, promotion of eco-driving, etc. W e have set a target of reducing the use of energy 
from logistics per shipping weight by at least 1% annually in Japan.
* GHG emissions from waste are calculated from all general waste of Sumitomo Corporation.
Up to FY2018, emissions were calculated using emission intensity for incineration treatment published by the Carbon Footprint Communication Program. The results after FY2019 were calculated using the emission intensity for each type of waste, which is published in the emission intensit y database 
for calculating greenhouse gas emissions and other emissions by organizations throughout the supply chain. The calculation of GHG emissions for FY2020 uses the emission intensity database Ver.3.1. 
* GHG emissions due to overseas business trips are the emissions from flights departing from and arriving in Japan that Sumit omo Corporation employees took. Business trip destinations are classified into 12 areas and passenger -kilometers are estimated base d on the travel distance between Japan and 
representative airport of each area. GHG emissions due to overseas business trips are calculated by applying CO2 emission fac tors published by the UK's Defra to the passenger -kilometers.
* GHG emissions from commuting are those from the commuting of Sumitomo Corporation's employees working in Japan, calculated by using the emissions factors per passenger -kilometer for passenger transport by transport mode published in the Ministry of Land, Infrastructure, Transport and Tourism 
publication ""CO2 Emissions in the Transport Sector.""
* GHG emissions from downstream leased assets are those from the buildings that Sumitomo Corporation owns and leases to tenants , using by CO2 emission factors described in the Act on the Rational Use of Energy in Japan.
* GHG emissions (the above Scope1, 2 and Scope3) were 1,641,079t -CO2e ／1,537,072t -CO2e ／2,213,716t -CO2e in FY2018, FY2019, and FY2020 respectively.",5055
