"","Report Name","Document comment Annotator 1","Document comment Annotator 2","Document-level expert adjudication requested by at least 1 annotator","Expert ID 1.g1","Expert ID 2.g1","Expert document comment.g1","started.g1","ended.g1","ID","Page used","LLM Year","LLM Scope","LLM Value","LLM Unit","row_expert_requested_by_at_least_one_annotator_or_disagreement","Value correct (Yes/No) Ann 1","Value corrected Ann 1","Corrected page Ann 1","Value correct (Yes/No) Ann 2","Value corrected Ann 2","Corrected page Ann 2","Value: Who is right?.g1","Value corrected (fill in if necessary).g1","Value Reasoning (select if necessary, if multiple apply choose first).g1","Unit correct (Yes/No) Ann 1","Unit corrected Ann 1","Unit correct (Yes/No) Ann 2","Unit corrected Ann 2","Unit: Who is right?.g1","Unit corrected (fill in if necessary).g1","Unit reasoning  (select if necessary, if multiple apply choose first).g1","Comment Ann1","Comment Ann2","Page corrected (fill in if necessary).g1","Expert comment.g1","Unclear record (Yes/No).g1","true_value.g1","true_unit.g1","true_page.g1","Expert ID 1.g2","Expert ID 2.g2","Expert document comment.g2","started.g2","ended.g2","Value: Who is right?.g2","Value corrected (fill in if necessary).g2","Value Reasoning (select if necessary, if multiple apply choose first).g2","Unit: Who is right?.g2","Unit corrected (fill in if necessary).g2","Unit reasoning  (select if necessary, if multiple apply choose first).g2","Page corrected (fill in if necessary).g2","Expert comment.g2","Unclear record (Yes/No).g2","true_value.g2","true_unit.g2","true_page.g2","agreement_value","agreement_unit","agreement_page","agreement_value_unit","agreement_value_unit_page","at_least_one_group_flagged_unclear","Value Ann 1","Value Ann 2","Unit Ann 1","Unit Ann 2","row_disagreement_value_unit_page_or_unclear"
"2085","americold realty inc_2022_report.pdf",NA,"Subsidiaries that were not ownded Jan - Dec 2022 are not included in the report's 2022 calculations","Yes","12.0","14.0","We think it's fine since 2022 is the last year and 2021 and 2022 are the only values extracted, so the potential inconsistencies from potential company sales between 2021 and 2022 might be negligible. But we can discuss.","16:49:00","16:51:00","797",NA,2017,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","yes, the values as reported are valid i.e. the rows 2021 total company and 2022 total company.","14:21:00","14:24:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2086","americold realty inc_2022_report.pdf",NA,"Subsidiaries that were not ownded Jan - Dec 2022 are not included in the report's 2022 calculations","Yes","12.0","14.0","We think it's fine since 2022 is the last year and 2021 and 2022 are the only values extracted, so the potential inconsistencies from potential company sales between 2021 and 2022 might be negligible. But we can discuss.","16:49:00","16:51:00","798",NA,2018,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","yes, the values as reported are valid i.e. the rows 2021 total company and 2022 total company.","14:21:00","14:24:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2087","americold realty inc_2022_report.pdf",NA,"Subsidiaries that were not ownded Jan - Dec 2022 are not included in the report's 2022 calculations","Yes","12.0","14.0","We think it's fine since 2022 is the last year and 2021 and 2022 are the only values extracted, so the potential inconsistencies from potential company sales between 2021 and 2022 might be negligible. But we can discuss.","16:49:00","16:51:00","799",NA,2019,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","yes, the values as reported are valid i.e. the rows 2021 total company and 2022 total company.","14:21:00","14:24:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2088","americold realty inc_2022_report.pdf",NA,"Subsidiaries that were not ownded Jan - Dec 2022 are not included in the report's 2022 calculations","Yes","12.0","14.0","We think it's fine since 2022 is the last year and 2021 and 2022 are the only values extracted, so the potential inconsistencies from potential company sales between 2021 and 2022 might be negligible. But we can discuss.","16:49:00","16:51:00","800",NA,2020,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","yes, the values as reported are valid i.e. the rows 2021 total company and 2022 total company.","14:21:00","14:24:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2089","americold realty inc_2022_report.pdf",NA,"Subsidiaries that were not ownded Jan - Dec 2022 are not included in the report's 2022 calculations","Yes","12.0","14.0","We think it's fine since 2022 is the last year and 2021 and 2022 are the only values extracted, so the potential inconsistencies from potential company sales between 2021 and 2022 might be negligible. But we can discuss.","16:49:00","16:51:00","801","53",2021,"3",611634,"MTCO2e","No","No",1067697,NA,"No",1067697,NA,NA,NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,"Figures for 2021 and 2022 switched",NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","yes, the values as reported are valid i.e. the rows 2021 total company and 2022 total company.","14:21:00","14:24:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1067697,1067697,"MTCO2e","MTCO2e",FALSE
"2090","americold realty inc_2022_report.pdf",NA,"Subsidiaries that were not ownded Jan - Dec 2022 are not included in the report's 2022 calculations","Yes","12.0","14.0","We think it's fine since 2022 is the last year and 2021 and 2022 are the only values extracted, so the potential inconsistencies from potential company sales between 2021 and 2022 might be negligible. But we can discuss.","16:49:00","16:51:00","802","53",2022,"3",1067697,"MTCO2e","No","No",611634,NA,"No",611634,NA,NA,NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,"Figures for 2021 and 2022 switched",NA,NA,NA,"No",NA,NA,NA,"11.0","13.0","yes, the values as reported are valid i.e. the rows 2021 total company and 2022 total company.","14:21:00","14:24:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,611634,611634,"MTCO2e","MTCO2e",FALSE
"2091","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","487",NA,2013,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2092","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","488",NA,2014,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2093","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","489",NA,2015,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2094","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","490",NA,2016,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2095","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","491",NA,2017,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2096","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","492",NA,2018,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2097","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","493",NA,2019,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2098","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","x_142_2019_1",NA,2019,"1",NA,NA,"Yes",NA,NA,NA,"No",68.51,"142.0","Ann2",NA,NA,NA,NA,"No","tCO2e","Ann2",NA,NA,NA,NA,NA,"We wonder why an additional row was added rather than correcting the not extraction in the already existing scope-year combination row","No",68.51,"tCO2e","142.0","13.0","14.0",NA,"15:18:00","15:32:00","Ann2",NA,NA,"Ann2",NA,NA,NA,"this additional line was not necessary - could have used line 19","No",68.51,"tCO2e","142.0",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,68.51,NA,"tCO2e",FALSE
"2099","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","494","126",2020,"1",0,"t CO2 eq.","Yes","No",NA,NA,"No",NA,NA,"Ann2",NA,"2. WV: Extracted value is not related to the whole company","No",NA,"No",NA,"Ann2",NA,"2. WV: Extracted value is not related to the whole company","Only Spain","the value is ""accidentally"" correct. (see page 142) but sure what to check here",NA,"We agree with the comment that accidently the value was extracted correctly. But the one on p. 126 is false because it does not concern the whole compay","No",NA,NA,"126","13.0","14.0",NA,"15:18:00","15:32:00","Ann1",NA,NA,"Ann1",NA,NA,NA,NA,"No",NA,NA,"126",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2100","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","x_142_2020_1",NA,2020,"1",NA,NA,"Yes",NA,NA,NA,"No",0,"142.0","Ann2",NA,NA,NA,NA,"No","tCO2e","Ann2",NA,NA,NA,"can the emissions be 0??",NA,"Again, why the additional row? On the comment: it is plausible that a fund can have 0  scope 1 emissions as they dont operate a lot of energy intensive things themselves","No",0,"tCO2e","142.0","13.0","14.0",NA,"15:18:00","15:32:00","Ann2",NA,NA,"Ann2",NA,NA,NA,"Annotator 2 should have corrected in line 21","No",0,"tCO2e","142.0",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,0,NA,"tCO2e",FALSE
"2101","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","495","125",2021,"1",7.31,"t CO2eq","No","Yes",NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,7.31,7.31,"t CO2eq","t CO2eq",FALSE
"2102","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","x_142_2021_1",NA,2021,"1",NA,NA,"Yes",NA,NA,NA,"No",7.31,"142.0","Ann2",NA,NA,NA,NA,"No","tCO2e","Ann2",NA,NA,NA,NA,NA,NA,"No",7.31,"tCO2e","142.0","13.0","14.0",NA,"15:18:00","15:32:00","Ann2",NA,NA,"Ann2",NA,NA,NA,"Annotator 2 should have corrected in line 23","No",7.31,"tCO2e","142.0",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,7.31,NA,"tCO2e",FALSE
"2103","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","496",NA,2022,"1",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2104","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","497",NA,2013,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2105","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","498",NA,2014,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2106","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","499",NA,2015,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2107","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","500",NA,2016,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2108","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","501",NA,2017,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2109","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","502",NA,2018,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2110","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","503",NA,2019,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2111","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","504",NA,2020,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2112","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","505","125",2021,"2mb",30.39,"t CO2eq","No","No",NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,"No",NA,NA,NA,NA,"Not specified so should be location-based",NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2113","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","506",NA,2022,"2mb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2114","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","507",NA,2013,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2115","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","508",NA,2014,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2116","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","509",NA,2015,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2117","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","510",NA,2016,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2118","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","511",NA,2017,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2119","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","512",NA,2018,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2120","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","513",NA,2019,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2121","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","x_142_2019_2lb",NA,2019,"2lb",NA,NA,"Yes",NA,NA,NA,"No",436.43,"142.0","Ann2",NA,NA,NA,NA,"No","tCO2e","Ann2",NA,NA,NA,NA,NA,NA,"No",436.43,"tCO2e","142.0","13.0","14.0",NA,"15:18:00","15:32:00","Ann2",NA,NA,"Ann2",NA,NA,NA,"Annotator 2 should have corrected in line 42","No",436.43,"tCO2e","142.0",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,436.43,NA,"tCO2e",FALSE
"2122","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","514",NA,2020,"2lb",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,FALSE
"2123","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","x_142_2020_2lb",NA,2020,"2lb",NA,NA,"Yes",NA,NA,NA,"No",91.69,"142.0","Ann2",NA,NA,NA,NA,"No","tCO2e","Ann2",NA,NA,NA,NA,NA,NA,"No",91.69,"tCO2e","142.0","13.0","14.0",NA,"15:18:00","15:32:00","Ann2",NA,NA,"Ann2",NA,NA,NA,"Annotator 2 should have corrected in line 44","No",91.69,"tCO2e","142.0",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,91.69,NA,"tCO2e",FALSE
"2124","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","515","125",2021,"2lb",0,"t CO2eq (for Spain, London, Luxembourg, Zurich, Po","No","No",NA,"125","No",30.39,NA,NA,NA,NA,"No",NA,"No","t CO2eq",NA,NA,NA,NA,"took irrelevant text in addition to correct unit",NA,NA,"No",NA,NA,NA,"13.0","14.0",NA,"15:18:00","15:32:00","Neither",NA,NA,"Neither","tCO2e",NA,NA,NA,"No",NA,"tCO2e","125",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30.39,NA,"t CO2eq",TRUE
"2125","allfunds group_2021_report.pdf",NA,NA,"No","11.0","12.0","we wonder why there were so many rows added as the correct values and pages could have been filled into the existing ones in many cases","11:39:00","11:53:00","x_125_2021_2lb",NA,2021,"2lb",NA,NA,"Yes","No",30.39,"125",NA,NA,NA,"Ann1",NA,NA,"No","t CO2 eq",NA,NA,"Ann1",NA,NA,NA,NA,NA,NA,"No",30.39,"t CO2 eq","125","13.0","14.0",NA,"15:18:00","15:32:00","Ann1",NA,NA,"Ann1",NA,NA,NA,NA,"No",30.39,"t CO2 eq","125",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,30.39,NA,"t CO2 eq",NA,FALSE
