"report_name","document_comment_1","document_comment_2","document_expert_requested_by_at_least_one_annotator","row_expert_requested_by_at_least_one_annotator_or_disagreement","ID","page_used","llm_year","llm_scope","llm_value","value_correct_1","value_correct_2","corrected_value_1","corrected_value_2","llm_unit","unit_correct_1","unit_correct_2","corrected_unit_1","corrected_unit_2","corrected_page_1","corrected_page_2","comment_1","comment_2"
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","13",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","14",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","15",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","16",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","17",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","18",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","19",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","2",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","20",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","21",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","22",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","23",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","24",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","25",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","26",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","27",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","28",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","29",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","3",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","30",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","31",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","32",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","33",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","34",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","35",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","36",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","37",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","38",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","39",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","4",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","40",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","5",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","6",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","7",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","8",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2020_report.pdf","No relevant info",NA,"No","No","9",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","604",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","605",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","606",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","607",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","608",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","609",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","610",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","611",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","612",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","613",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","614",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","615",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","616",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","617",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","618",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","619",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","620",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","621",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","622",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","623",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","624",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","625",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","626",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","627",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","628",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","629",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","630",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","631",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","632",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","633",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","634",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","635",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","636",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","637",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","638",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","639",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","640",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","641",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","642",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rpt realty_2021_report.pdf","No absolute emission value reported","Company plans to report emissions data, but no data available in report","No","No","643",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","342",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","343",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","344",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","345",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","346","19",2017,"1",8470,"Yes","Yes",NA,NA,"kt CO2","Yes","Yes",NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","347","19",2018,"1",8710,"Yes","Yes",NA,NA,"kt CO2","Yes","Yes",NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","348",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","349",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","350",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","351",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","352",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","353",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","354",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","355",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","356",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","357",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","358",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","359",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","360",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","361",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","362",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","363",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","364",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","365",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","366","19",2017,"2lb",693,"Yes","Yes",NA,NA,"kt CO2","Yes","Yes",NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","367","19",2018,"2lb",600,"Yes","Yes",NA,NA,"kt CO2","Yes","Yes",NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","368",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","369",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","370",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","371",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","372",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","373",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","374",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","375",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","376","19",2017,"3",1362,"Yes","Yes",NA,NA,"kt CO2","Yes","Yes",NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","377","19",2018,"3",1508,"Yes","Yes",NA,NA,"kt CO2","Yes","Yes",NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","378",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","379",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","380",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salzgitter ag_2018_report.pdf",NA,NA,"No","No","381",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","810",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","811",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","812",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","813",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","814",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","815",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","816",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","817",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","818",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","819",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","820",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","821",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","822",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","823",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","824",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","825",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","826",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","827",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","828",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","829",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","830",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","831",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","832",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","833",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","834",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sangetsu corp_2018_report.pdf","Only sum of Scope 1 and 2 emissions in page 22","Only values for Scope 1 and 2 together reported, cf. p. 22, 26","No","No","835",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
