"Report Name","Document comment Annotator 1","Document comment Annotator 2","Expert document comment.g1","Expert document comment.g2","Document-level expert adjudication requested by at least 1 annotator","ID","Page used","LLM Year","LLM Scope","LLM Value","LLM Unit","Value Ann 1","Value Ann 2","Value: Who is right?.g1","Value corrected (fill in if necessary).g1","Value Reasoning (select if necessary, if multiple apply choose first).g1","Value: Who is right?.g2","Value corrected (fill in if necessary).g2","Value Reasoning (select if necessary, if multiple apply choose first).g2","Unit Ann 1","Unit Ann 2","Unit: Who is right?.g1","Unit corrected (fill in if necessary).g1","Unit reasoning  (select if necessary, if multiple apply choose first).g1","Unit: Who is right?.g2","Unit corrected (fill in if necessary).g2","Unit reasoning  (select if necessary, if multiple apply choose first).g2","Corrected page Ann 1","Corrected page Ann 2","Page corrected (fill in if necessary).g1","Page corrected (fill in if necessary).g2","Comment Ann1","Comment Ann2","Expert comment.g1","Expert comment.g2","Unclear record (Yes/No).g1","Unclear record (Yes/No).g2","row_disagreement_value_unit_page_or_unclear","agreement_value","agreement_unit","agreement_page","agreement_value_unit","agreement_value_unit_page"
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","345",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","346",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","347",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","348",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","349",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","350",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","351",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","352",NA,2021,"2lb",NA,NA,24170,NA,NA,NA,NA,"Ann1",NA,NA,"tCO2e",NA,"Ann1",NA,NA,"Ann1",NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,"No","No",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","353",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","354",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","355",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","356",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","357",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","358",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","359",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","360",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","361",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","362","26",2021,"3",746750,"tCO2e",746750,NA,NA,NA,NA,"Ann1",NA,NA,"tCO2e",NA,"Ann1",NA,NA,"Ann1",NA,NA,NA,NA,NA,NA,NA,NA,"missing information in scope 3 could have let to ignoring the value",NA,"No","No",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"lundin gold inc_2021_report.pdf",NA,NA,NA,NA,"No","363",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","201",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","202",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","203",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","204",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","205",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","206","44",2018,"1",6371,"metric tons of CO2e",6371,6371,NA,NA,NA,NA,NA,NA,"metric tons of CO2e","metric tons of CO2e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","207","44",2019,"1",6304,"metric tons of CO2e",6304,6304,NA,NA,NA,NA,NA,NA,"metric tons of CO2e","metric tons of CO2e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","208",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","209",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","210",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","211",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","212",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","213",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","214",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","215",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","216",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","217",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","218",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","219",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","220",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","221",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","222",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","223",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","224",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","225",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","226","44",2018,"2lb",39916,"metric tons of CO2e",39916,39916,NA,NA,NA,NA,NA,NA,"metric tons of CO2e","metric tons of CO2e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","227","44",2019,"2lb",36316,"metric tons of CO2e",36316,36316,NA,NA,NA,NA,NA,NA,"metric tons of CO2e","metric tons of CO2e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","228",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","229",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","230",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","231",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","232",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","233",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","234",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","235",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","236",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","237",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","238",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","239",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","240",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"comerica inc_2019_report.pdf","Scope 3 is available, but scope 3 totals are not computed in the report.",NA,"values for years outside of the prompts should not be considered as false NA errors. However, still might be worth to integrate those into the database. In any case that is a reminder to adapt the prompts to go further back or be year-agnostic",NA,"No","x_44_2012_1",NA,2012,"1",NA,NA,6950,NA,"Ann2",NA,NA,"Ann1",NA,NA,"metric tons of CO2e",NA,"Ann2",NA,NA,"Ann1",NA,NA,"44",NA,NA,NA,"What should we do with data from 2012? Include it as I have it done here?",NA,"as this year-scope combination was not asked for it is no error that it is not extracted","The unit is correct but was taken from another line reffering to emissions from 1& 2 real estate","No","No",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
